Order Date,Region,Category,Sales,Profit,Month-Year
2011-11-09,West,Office Supplies,94.85,45.528,2011-11
2013-07-13,West,Technology,95.76,7.182,2013-07
2013-10-28,East,Furniture,40.2,19.296,2013-10
2013-06-27,East,Office Supplies,14.7,6.615,2013-06
2013-06-27,East,Office Supplies,704.25,84.51,2013-06
2011-10-06,West,Technology,9.09,1.9089,2011-10
2011-07-22,East,Office Supplies,5.96,1.6688,2011-07
2011-07-22,East,Technology,159.98,57.5928,2011-07
2014-06-11,West,Office Supplies,29.6,14.8,2014-06
2014-06-11,West,Furniture,514.165,-30.245,2014-06
2014-06-11,West,Technology,279.96,17.4975,2014-06
2011-10-29,Central,Technology,2735.952,341.994,2011-10
2011-06-09,Central,Technology,7.992,0.5994,2011-06
2011-06-09,Central,Technology,63.984,10.3974,2011-06
2011-06-09,Central,Office Supplies,70.368,6.1572,2011-06
2011-09-14,East,Office Supplies,449.15,8.983,2011-09
2011-09-14,East,Office Supplies,11.07,5.0922,2011-09
2013-05-10,West,Technology,93.98,13.1572,2013-05
2013-03-19,South,Furniture,189.882,-94.941,2013-03
2012-12-27,South,Office Supplies,105.42,51.6558,2012-12
2013-07-26,West,Office Supplies,119.616,40.3704,2013-07
2013-07-26,West,Furniture,255.76,81.8432,2013-07
2013-07-26,West,Furniture,241.568,18.1176,2013-07
2013-07-26,West,Furniture,69.3,22.869,2013-07
2013-05-31,West,Office Supplies,22.62,-15.08,2013-05
2013-05-31,West,Office Supplies,14.952,-11.9616,2013-05
2013-05-31,West,Furniture,801.568,50.098,2013-05
2013-05-31,West,Office Supplies,2.376,-1.9008,2013-05
2013-05-31,West,Office Supplies,32.792,11.8871,2013-05
2014-11-13,East,Office Supplies,15.92,5.373,2014-11
2012-03-16,South,Office Supplies,2.74,0.7398,2012-03
2012-03-16,South,Office Supplies,8.34,2.1684,2012-03
2012-03-16,South,Office Supplies,46.74,11.685,2012-03
2012-03-16,South,Office Supplies,6354.95,3177.475,2012-03
2014-11-27,Central,Furniture,126.3,40.416,2014-11
2014-11-27,Central,Technology,38.04,12.1728,2014-11
2013-10-21,East,Office Supplies,7.152,0.7152,2013-10
2014-12-22,West,Office Supplies,6.63,1.7901,2014-12
2014-12-22,West,Office Supplies,5.88,1.7052,2014-12
2014-01-23,West,Technology,2999.95,1379.977,2014-01
2014-01-23,West,Office Supplies,51.45,13.8915,2014-01
2014-01-23,West,Office Supplies,11.96,5.382,2014-01
2014-01-23,West,Office Supplies,1126.02,56.301,2014-01
2012-03-22,Central,Technology,18.392,5.2877,2012-03
2012-03-22,Central,Office Supplies,129.568,-25.9136,2012-03
2012-03-22,Central,Office Supplies,14.112,-21.168,2012-03
2014-01-24,Central,Furniture,210.98,21.098,2014-01
2013-05-22,West,Technology,55.176,-12.4146,2013-05
2013-05-22,West,Technology,66.26,27.1666,2013-05
2012-12-26,East,Office Supplies,22.2,10.434,2012-12
2014-10-22,South,Furniture,683.952,42.747,2014-10
2014-10-22,South,Furniture,45.696,5.1408,2014-10
2012-09-03,East,Office Supplies,36.336,-7.2672,2012-09
2012-09-03,East,Office Supplies,666.248,-149.9058,2012-09
2012-09-03,East,Office Supplies,52.512,19.692,2012-09
2012-11-07,West,Furniture,190.72,11.92,2012-11
2014-09-08,West,Furniture,47.94,2.397,2014-09
2013-05-30,South,Technology,979.95,274.386,2013-05
2013-05-30,South,Office Supplies,22.75,11.375,2013-05
2013-07-11,West,Office Supplies,16.768,1.4672,2013-07
2014-09-04,Central,Office Supplies,42.616,-68.1856,2014-09
2012-12-03,East,Office Supplies,10.752,3.36,2012-12
2012-12-07,South,Office Supplies,152.94,41.2938,2012-12
2012-12-07,South,Furniture,283.92,70.98,2012-12
2011-02-02,Central,Technology,468.9,206.316,2011-02
2013-07-15,West,Technology,380.864,38.0864,2013-07
2012-12-18,East,Office Supplies,646.776,-145.5246,2012-12
2011-05-11,Central,Technology,58.112,7.264,2011-05
2011-05-11,Central,Technology,100.792,6.2995,2011-05
2011-05-11,Central,Furniture,66.112,-84.2928,2011-05
2014-11-20,East,Office Supplies,41.28,13.932,2014-11
2014-11-20,East,Office Supplies,13.36,6.4128,2014-11
2012-11-15,Central,Office Supplies,250.272,15.642,2012-11
2012-11-15,Central,Office Supplies,11.364,-17.046,2012-11
2012-11-15,Central,Office Supplies,8.72,-1.744,2012-11
2013-04-16,West,Furniture,1121.568,0.0,2013-04
2014-09-12,South,Furniture,34.504,6.0382,2014-09
2014-11-25,Central,Office Supplies,10.824,2.5707,2014-11
2014-06-30,West,Office Supplies,1295.78,310.9872,2014-06
2011-03-03,South,Office Supplies,19.456,3.4048,2011-03
2013-06-11,West,Office Supplies,20.7,9.936,2013-06
2013-06-11,West,Furniture,1335.68,-217.048,2013-06
2013-06-11,West,Office Supplies,32.4,15.552,2013-06
2014-11-21,West,Furniture,42.6,16.614,2014-11
2014-11-21,West,Office Supplies,84.056,27.3182,2014-11
2011-09-14,South,Office Supplies,13.0,1.3,2011-09
2011-09-14,South,Furniture,13.128,3.7743,2011-09
2012-12-07,West,Office Supplies,3.96,0.0,2012-12
2012-12-07,West,Office Supplies,2.61,1.2006,2012-12
2014-12-08,West,Technology,374.376,46.797,2014-12
2014-10-02,West,Office Supplies,91.84,45.0016,2014-10
2014-10-02,West,Office Supplies,81.088,27.3672,2014-10
2014-10-02,West,Office Supplies,19.44,9.3312,2014-10
2014-10-02,West,Furniture,451.152,0.0,2014-10
2014-12-29,East,Office Supplies,72.45,34.776,2014-12
2014-12-29,East,Office Supplies,13.96,6.4216,2014-12
2014-12-29,East,Office Supplies,33.264,11.2266,2014-12
2014-12-29,East,Technology,14.85,4.0095,2014-12
2013-11-04,West,Office Supplies,8.82,2.3814,2013-11
2012-09-18,West,Office Supplies,160.72,78.7528,2012-09
2012-09-18,West,Office Supplies,19.92,9.7608,2012-09
2012-09-18,West,Office Supplies,7.3,2.19,2012-09
2014-07-21,Central,Office Supplies,69.712,8.714,2014-07
2014-07-21,Central,Furniture,8.792,-5.7148,2014-07
2012-09-10,West,Office Supplies,51.52,1.5456,2012-09
2014-12-02,West,Technology,470.376,52.9173,2014-12
2014-12-02,West,Technology,105.584,9.2386,2014-12
2014-12-02,West,Office Supplies,31.152,3.5046,2014-12
2014-12-02,West,Office Supplies,6.783,-4.7481,2014-12
2014-12-02,West,Technology,406.368,30.4776,2014-12
2012-07-03,South,Furniture,70.98,4.9686,2012-07
2012-07-03,South,Office Supplies,294.93,144.5157,2012-07
2013-03-21,West,Technology,84.784,-20.1362,2013-03
2013-03-21,West,Office Supplies,20.736,7.2576,2013-03
2013-03-21,West,Office Supplies,16.821,-12.8961,2013-03
2013-03-21,West,Office Supplies,10.368,3.6288,2013-03
2011-01-10,Central,Office Supplies,9.344,1.168,2011-01
2011-01-10,Central,Technology,31.2,9.75,2011-01
2011-08-08,West,Office Supplies,76.12,22.0748,2011-08
2011-08-08,West,Technology,1199.976,434.9913,2011-08
2011-08-08,West,Technology,445.96,55.745,2011-08
2011-08-08,West,Furniture,327.76,91.7728,2011-08
2013-07-15,East,Office Supplies,11.632,1.0178,2013-07
2013-07-17,East,Technology,143.982,-28.7964,2013-07
2013-07-17,East,Technology,494.376,-115.3544,2013-07
2013-07-17,East,Office Supplies,5.84,0.73,2013-07
2011-03-15,South,Office Supplies,142.776,17.847,2011-03
2011-03-15,South,Furniture,45.696,5.1408,2011-03
2011-03-15,South,Office Supplies,7.218,-5.5338,2011-03
2011-03-15,South,Office Supplies,43.188,-31.6712,2011-03
2011-03-15,South,Office Supplies,131.904,47.8152,2011-03
2011-05-23,East,Office Supplies,3.282,-2.6256,2011-05
2011-05-23,East,Office Supplies,21.168,2.3814,2011-05
2011-05-23,East,Technology,55.188,-10.1178,2011-05
2013-04-29,Central,Technology,369.576,41.5773,2013-04
2013-04-29,Central,Office Supplies,15.712,5.6956,2013-04
2013-09-12,East,Office Supplies,8.448,2.64,2013-09
2013-09-12,East,Technology,728.946,-157.9383,2013-09
2014-11-15,East,Technology,119.94,15.992,2014-11
2014-11-15,East,Office Supplies,3.648,-2.7968,2014-11
2014-08-19,East,Furniture,40.48,15.7872,2014-08
2014-08-19,East,Furniture,9.94,3.0814,2014-08
2014-08-19,East,Office Supplies,107.424,33.57,2014-08
2014-08-19,East,Technology,37.91,10.9939,2014-08
2014-08-19,East,Furniture,88.02,27.2862,2014-08
2011-12-26,Central,Office Supplies,8.69,-14.773,2011-12
2012-11-29,Central,Furniture,301.96,87.5684,2012-11
2012-11-29,Central,Office Supplies,555.21,178.901,2012-11
2012-11-29,Central,Office Supplies,523.48,130.87,2012-11
2012-11-29,Central,Office Supplies,161.82,46.9278,2012-11
2014-09-16,East,Furniture,35.56,12.0904,2014-09
2014-05-20,West,Office Supplies,97.16,28.1764,2014-05
2014-12-18,West,Office Supplies,15.24,5.1435,2014-12
2014-12-18,West,Office Supplies,13.23,6.0858,2014-12
2013-12-12,West,Office Supplies,243.384,-51.7191,2013-12
2013-12-12,West,Technology,119.8,29.95,2013-12
2013-12-12,West,Technology,300.768,30.0768,2013-12
2014-09-25,South,Technology,17.88,2.4585,2014-09
2014-09-25,South,Office Supplies,235.944,85.5297,2014-09
2012-10-04,South,Furniture,392.94,43.2234,2012-10
2013-08-16,West,Office Supplies,18.882,-13.8468,2013-08
2013-08-16,West,Office Supplies,122.328,12.2328,2013-08
2013-05-21,West,Furniture,1049.2,272.792,2013-05
2013-05-21,West,Office Supplies,15.424,5.0128,2013-05
2013-12-19,Central,Furniture,18.84,6.0288,2013-12
2014-07-31,West,Office Supplies,330.4,85.904,2014-07
2014-07-31,West,Office Supplies,26.25,12.6,2014-07
2014-06-11,Central,Technology,132.52,54.3332,2014-06
2014-07-22,East,Office Supplies,6.48,3.1752,2014-07
2014-12-31,Central,Office Supplies,209.3,56.511,2014-12
2013-04-02,West,Office Supplies,31.56,9.8625,2013-04
2013-04-02,West,Office Supplies,30.144,3.0144,2013-04
2013-12-12,West,Furniture,14.8,6.068,2013-12
2013-12-12,West,Technology,302.376,22.6782,2013-12
2013-12-12,West,Technology,316.0,31.6,2013-12
2013-10-24,East,Office Supplies,379.4,178.318,2013-10
2014-06-20,East,Office Supplies,97.82,45.9754,2014-06
2014-06-20,East,Technology,103.12,10.312,2014-06
2013-08-23,East,Office Supplies,113.552,8.5164,2013-08
2013-08-23,East,Office Supplies,3.318,-2.6544,2013-08
2013-08-23,East,Office Supplies,134.288,45.3222,2013-08
2013-09-20,Central,Furniture,701.372,-50.098,2013-09
2013-09-20,Central,Office Supplies,2.308,-3.462,2013-09
2012-08-24,Central,Office Supplies,999.432,124.929,2012-08
2012-08-24,Central,Office Supplies,724.08,-135.765,2012-08
2012-08-24,Central,Furniture,918.785,-118.1295,2012-08
2012-08-24,Central,Office Supplies,2.724,-4.2222,2012-08
2013-03-27,East,Office Supplies,459.95,18.398,2013-03
2013-11-05,South,Office Supplies,10.74,5.2626,2013-11
2014-06-09,Central,Office Supplies,23.76,2.079,2014-06
2014-06-09,Central,Office Supplies,85.056,28.7064,2014-06
2014-06-09,Central,Technology,381.576,28.6182,2014-06
2011-12-24,East,Furniture,30.36,8.7285,2011-12
2014-06-10,Central,Furniture,23.976,-14.3856,2014-06
2014-06-10,Central,Furniture,108.925,-71.8905,2014-06
2014-06-10,Central,Office Supplies,36.352,11.36,2014-06
2014-06-16,Central,Office Supplies,19.56,1.7115,2014-06
2014-12-06,Central,Office Supplies,61.44,16.5888,2014-12
2014-12-06,Central,Office Supplies,38.9,17.505,2014-12
2014-12-06,Central,Technology,99.39,40.7499,2014-12
2014-03-19,Central,Office Supplies,2.688,-7.392,2014-03
2014-03-19,Central,Technology,27.816,4.5201,2014-03
2014-03-19,Central,Furniture,82.524,-41.262,2014-03
2014-03-19,Central,Office Supplies,182.994,-320.2395,2014-03
2013-11-20,East,Office Supplies,14.352,4.6644,2013-11
2013-11-20,East,Office Supplies,64.96,2.5984,2013-11
2013-11-20,East,Office Supplies,68.6,18.522,2013-11
2014-11-05,South,Technology,7999.98,-3839.9904,2014-11
2014-11-05,South,Office Supplies,167.44,14.651,2014-11
2011-07-05,South,Technology,479.97,163.1898,2011-07
2011-07-05,South,Office Supplies,14.62,6.8714,2011-07
2011-07-05,South,Office Supplies,19.44,9.3312,2011-07
2014-12-26,East,Furniture,191.984,4.7996,2014-12
2011-06-21,South,Furniture,104.01,14.5614,2011-06
2011-06-21,South,Technology,284.82,74.0532,2011-06
2011-06-21,South,Office Supplies,36.84,10.3152,2011-06
2012-03-28,West,Technology,166.24,24.936,2012-03
2012-03-28,West,Office Supplies,33.4,16.032,2012-03
2012-05-14,East,Office Supplies,198.272,17.3488,2012-05
2012-05-14,East,Office Supplies,47.36,17.76,2012-05
2012-05-14,East,Office Supplies,200.984,62.8075,2012-05
2012-05-14,East,Office Supplies,97.696,31.7512,2012-05
2012-05-14,East,Office Supplies,2.696,0.8088,2012-05
2012-05-14,East,Office Supplies,18.588,-13.6312,2012-05
2012-05-14,East,Office Supplies,4.896,-3.4272,2012-05
2014-09-03,East,Furniture,15.072,4.1448,2014-09
2013-11-05,West,Furniture,209.88,35.6796,2013-11
2012-04-09,West,Furniture,369.912,-13.8717,2012-04
2011-09-12,South,Office Supplies,10.368,3.6288,2011-09
2011-09-12,South,Office Supplies,166.84,18.7695,2011-09
2011-09-12,South,Technology,15.216,2.2824,2011-09
2011-12-02,East,Technology,119.96,52.7824,2011-12
2011-12-02,East,Furniture,883.92,-110.49,2011-12
2011-12-02,East,Office Supplies,46.72,15.768,2011-12
2011-04-05,East,Office Supplies,55.48,26.6304,2011-04
2014-09-04,South,Office Supplies,24.448,8.8624,2014-09
2014-05-20,East,Office Supplies,281.34,109.7226,2014-05
2014-05-20,East,Technology,307.98,89.3142,2014-05
2014-05-20,East,Technology,299.97,113.9886,2014-05
2011-07-01,West,Office Supplies,19.92,6.972,2011-07
2011-01-12,East,Furniture,9.94,3.0814,2011-01
2014-09-25,East,Furniture,103.056,24.4758,2014-09
2011-06-02,West,Office Supplies,59.808,19.4376,2011-06
2011-06-02,West,Furniture,73.32,21.996,2011-06
2013-02-13,West,Office Supplies,146.82,73.41,2013-02
2013-12-16,Central,Furniture,1652.94,231.4116,2013-12
2013-12-16,Central,Office Supplies,296.37,80.0199,2013-12
2011-10-07,East,Furniture,129.92,21.112,2011-10
2013-07-08,South,Office Supplies,45.584,5.1282,2013-07
2014-09-17,Central,Office Supplies,17.568,6.3684,2014-09
2014-09-17,Central,Technology,55.992,5.5992,2014-09
2013-12-04,East,Office Supplies,182.72,84.0512,2013-12
2013-12-04,East,Furniture,400.032,-153.3456,2013-12
2013-12-04,East,Office Supplies,33.63,10.089,2013-12
2013-12-04,East,Furniture,542.646,102.4998,2013-12
2013-12-04,East,Office Supplies,6.3,3.024,2013-12
2014-01-22,West,Office Supplies,242.94,9.7176,2014-01
2014-01-22,West,Technology,179.97,86.3856,2014-01
2014-01-22,West,Office Supplies,99.696,33.6474,2014-01
2014-01-22,West,Office Supplies,27.936,9.4284,2014-01
2014-01-22,West,Furniture,84.98,18.6956,2014-01
2014-01-22,West,Office Supplies,18.72,6.552,2014-01
2011-09-08,West,Technology,49.98,8.4966,2011-09
2011-01-05,Central,Office Supplies,11.784,4.2717,2011-01
2011-01-05,Central,Office Supplies,272.736,-64.7748,2011-01
2011-01-05,Central,Office Supplies,3.54,-5.487,2011-01
2013-08-28,Central,Office Supplies,51.52,-10.948,2013-08
2013-08-28,Central,Office Supplies,3.528,1.1466,2013-08
2013-08-28,Central,Office Supplies,4.624,1.6762,2013-08
2013-08-28,Central,Office Supplies,55.168,6.2064,2013-08
2011-05-27,West,Furniture,567.12,-28.356,2011-05
2011-05-27,West,Office Supplies,359.32,7.1864,2011-05
2013-03-21,Central,Technology,11.992,0.8994,2013-03
2014-10-03,Central,Office Supplies,58.05,26.703,2014-10
2014-10-03,Central,Furniture,157.74,56.7864,2014-10
2014-10-03,Central,Office Supplies,56.98,22.792,2014-10
2014-10-03,Central,Office Supplies,2.88,1.4112,2014-10
2013-04-08,West,Technology,1199.976,374.9925,2013-04
2012-12-07,West,Furniture,79.92,28.7712,2012-12
2013-09-19,South,Furniture,383.438,-167.3184,2013-09
2011-12-29,Central,Office Supplies,24.56,6.8768,2011-12
2011-12-29,Central,Technology,119.8,47.92,2011-12
2014-07-24,East,Office Supplies,13.128,4.2666,2014-07
2014-09-19,Central,Office Supplies,22.72,10.224,2014-09
2012-08-31,West,Office Supplies,58.32,27.9936,2012-08
2014-11-04,South,Office Supplies,12.39,5.6994,2014-11
2012-02-08,East,Technology,107.982,-26.9955,2012-02
2011-01-14,South,Office Supplies,11.36,5.3392,2011-01
2011-01-14,South,Office Supplies,50.94,25.47,2011-01
2011-01-14,South,Technology,646.74,258.696,2011-01
2011-01-14,South,Office Supplies,5.64,2.7072,2011-01
2011-01-14,South,Office Supplies,572.58,34.3548,2011-01
2011-05-14,South,Furniture,310.88,23.316,2011-05
2013-05-20,South,Furniture,641.96,179.7488,2013-05
2014-01-31,Central,Office Supplies,18.28,9.14,2014-01
2014-01-31,Central,Technology,207.0,51.75,2014-01
2014-01-31,Central,Office Supplies,32.35,16.175,2014-01
2014-01-31,Central,Office Supplies,7.71,3.4695,2014-01
2014-01-31,Central,Office Supplies,40.3,10.881,2014-01
2014-01-31,Central,Furniture,34.58,14.5236,2014-01
2011-06-29,East,Office Supplies,32.76,3.6855,2011-06
2012-08-21,West,Furniture,544.008,40.8006,2012-08
2012-08-21,West,Office Supplies,59.94,28.1718,2012-08
2012-08-21,West,Office Supplies,23.92,11.7208,2012-08
2012-08-21,West,Office Supplies,4.28,1.926,2012-08
2012-10-03,East,Office Supplies,32.07,-22.449,2012-10
2012-10-03,East,Technology,24.0,-2.7,2012-10
2012-10-03,East,Furniture,35.49,-15.6156,2012-10
2012-10-03,East,Technology,47.984,0.5998,2012-10
2012-05-23,South,Office Supplies,186.69,87.7443,2012-05
2014-03-18,West,Office Supplies,17.456,5.8914,2014-03
2012-12-12,West,Furniture,348.928,34.8928,2012-12
2012-06-26,South,Office Supplies,143.96,69.1008,2012-06
2012-06-26,South,Office Supplies,15.42,4.1634,2012-06
2012-06-26,South,Office Supplies,43.04,21.0896,2012-06
2012-06-26,South,Furniture,332.94,79.9056,2012-06
2013-05-21,South,Technology,1363.96,85.2475,2013-05
2011-09-20,West,Office Supplies,9.96,4.5816,2011-09
2011-09-20,West,Office Supplies,21.72,10.6428,2011-09
2014-09-22,Central,Office Supplies,20.16,9.8784,2014-09
2012-12-24,East,Office Supplies,132.79,63.7392,2012-12
2012-12-24,East,Office Supplies,12.96,6.2208,2012-12
2012-12-24,East,Office Supplies,21.56,10.3488,2012-12
2012-11-27,West,Furniture,283.92,17.745,2012-11
2014-02-21,West,Furniture,22.23,7.3359,2014-02
2014-02-21,West,Technology,215.968,18.8972,2014-02
2013-08-19,East,Office Supplies,355.32,99.4896,2013-08
2013-03-13,South,Office Supplies,12.96,6.2208,2013-03
2014-04-23,West,Furniture,18.28,6.2152,2014-04
2011-11-01,West,Office Supplies,43.176,4.3176,2011-11
2011-11-01,West,Technology,1983.968,247.996,2011-11
2012-02-03,Central,Furniture,28.4,11.076,2012-02
2012-02-03,Central,Technology,149.97,50.9898,2012-02
2011-10-13,West,Office Supplies,11.52,3.2256,2011-10
2011-10-13,West,Furniture,1298.55,311.652,2011-10
2011-10-13,West,Office Supplies,213.92,62.0368,2011-10
2011-10-13,West,Technology,25.78,2.578,2011-10
2014-05-15,West,Furniture,18.28,6.2152,2014-05
2014-05-15,West,Technology,1399.93,601.9699,2014-05
2012-03-20,Central,Office Supplies,51.84,24.8832,2012-03
2013-09-16,East,Office Supplies,5.344,1.8704,2013-09
2011-06-28,East,Office Supplies,41.472,14.5152,2011-06
2011-06-28,East,Office Supplies,3.168,-2.4288,2011-06
2011-06-28,East,Furniture,1228.465,0.0,2011-06
2011-06-28,East,Office Supplies,31.086,-22.7964,2011-06
2011-06-28,East,Office Supplies,335.52,117.432,2011-06
2014-06-21,East,Technology,239.97,71.991,2014-06
2014-06-21,East,Office Supplies,9.82,4.8118,2014-06
2011-05-09,West,Technology,67.8,4.068,2011-05
2011-05-09,West,Technology,167.97,40.3128,2011-05
2014-08-22,Central,Office Supplies,35.0,16.8,2014-08
2014-08-22,Central,Office Supplies,37.24,10.7996,2014-08
2014-08-22,Central,Office Supplies,15.28,7.4872,2014-08
2014-06-17,South,Furniture,301.96,90.588,2014-06
2014-06-17,South,Office Supplies,180.66,50.5848,2014-06
2014-06-17,South,Technology,191.98,51.8346,2014-06
2014-06-17,South,Technology,65.99,17.1574,2014-06
2013-07-24,South,Office Supplies,35.216,2.6412,2013-07
2013-07-24,South,Office Supplies,23.696,6.5164,2013-07
2013-07-24,South,Technology,265.475,-111.4995,2013-07
